City,Date,Temperature,Fuel_Price,Unemployment,IsHoliday
4,07-05-10,56.77,2.836,7.896,FALSE
4,14-05-10,62.35,2.845,7.896,FALSE
4,21-05-10,67.4,2.82,7.896,FALSE
4,28-05-10,67.73,2.756,7.896,FALSE
4,04-06-10,70.83,2.701,7.896,FALSE
4,11-06-10,78.45,2.668,7.896,FALSE
4,18-06-10,81.53,2.635,7.896,FALSE
4,25-06-10,81.1,2.654,7.896,FALSE
4,02-07-10,73.66,2.668,7.372,FALSE
4,09-07-10,80.35,2.637,7.372,FALSE
4,16-07-10,78.53,2.621,7.372,FALSE
4,23-07-10,79.78,2.612,7.372,FALSE
4,30-07-10,80.7,2.65,7.372,FALSE
4,06-08-10,76.53,2.64,7.372,FALSE
4,13-08-10,78.08,2.698,7.372,FALSE
4,20-08-10,78.83,2.671,7.372,FALSE
4,27-08-10,74.44,2.621,7.372,FALSE
4,03-09-10,76.8,2.584,7.372,FALSE
4,10-09-10,73.54,2.574,7.372,TRUE
4,17-09-10,64.91,2.594,7.372,FALSE
4,24-09-10,60.96,2.642,7.372,FALSE
4,01-10-10,63.96,2.619,7.127,FALSE
4,08-10-10,67.73,2.645,7.127,FALSE
4,15-10-10,62.03,2.732,7.127,FALSE
4,22-10-10,64.17,2.736,7.127,FALSE
4,29-10-10,56.94,2.718,7.127,FALSE
4,05-11-10,51.6,2.699,7.127,FALSE
4,12-11-10,52.65,2.741,7.127,FALSE
4,19-11-10,48.05,2.78,7.127,FALSE
4,26-11-10,48.08,2.752,7.127,TRUE
4,03-12-10,46.4,2.727,7.127,FALSE
4,10-12-10,42.4,2.86,7.127,FALSE
4,17-12-10,46.57,2.884,7.127,FALSE
4,24-12-10,43.21,2.887,7.127,FALSE
4,31-12-10,38.09,2.955,7.127,TRUE
4,07-01-11,39.34,2.98,6.51,FALSE
4,14-01-11,31.6,2.992,6.51,FALSE
4,21-01-11,38.34,3.017,6.51,FALSE
4,28-01-11,40.6,3.022,6.51,FALSE
4,04-02-11,34.61,2.996,6.51,FALSE
4,11-02-11,33.29,3.033,6.51,TRUE
4,18-02-11,48.17,3.058,6.51,FALSE
4,25-02-11,49,3.087,6.51,FALSE
4,04-03-11,46.56,3.305,6.51,FALSE
4,11-03-11,50.93,3.461,6.51,FALSE
4,18-03-11,51.86,3.495,6.51,FALSE
4,25-03-11,59.1,3.48,6.51,FALSE
4,01-04-11,56.99,3.521,5.946,FALSE
4,08-04-11,62.61,3.605,5.946,FALSE
4,15-04-11,62.34,3.724,5.946,FALSE
4,22-04-11,68.8,3.781,5.946,FALSE
4,29-04-11,64.22,3.781,5.946,FALSE
4,06-05-11,63.41,3.866,5.946,FALSE
4,13-05-11,70.65,3.872,5.946,FALSE
4,20-05-11,70.49,3.881,5.946,FALSE
4,27-05-11,73.65,3.771,5.946,FALSE
4,03-06-11,78.26,3.683,5.946,FALSE
4,10-06-11,80.05,3.64,5.946,FALSE
4,17-06-11,83.51,3.618,5.946,FALSE
4,24-06-11,81.85,3.57,5.946,FALSE
4,01-07-11,84.54,3.504,5.644,FALSE
4,08-07-11,84.59,3.469,5.644,FALSE
4,15-07-11,83.27,3.563,5.644,FALSE
4,22-07-11,82.84,3.627,5.644,FALSE
4,29-07-11,84.36,3.659,5.644,FALSE
4,05-08-11,86.09,3.662,5.644,FALSE
4,12-08-11,82.98,3.617,5.644,FALSE
4,19-08-11,82.77,3.55,5.644,FALSE
4,26-08-11,81.47,3.523,5.644,FALSE
4,02-09-11,77.99,3.533,5.644,FALSE
4,09-09-11,73.34,3.554,5.644,TRUE
4,16-09-11,72.76,3.532,5.644,FALSE
4,23-09-11,69.23,3.473,5.644,FALSE
4,30-09-11,72.15,3.371,5.644,FALSE
4,07-10-11,65.79,3.299,5.143,FALSE
4,14-10-11,63.75,3.283,5.143,FALSE
4,21-10-11,64.79,3.361,5.143,FALSE
4,28-10-11,55.31,3.362,5.143,FALSE
4,04-11-11,49.86,3.322,5.143,FALSE
4,11-11-11,47.12,3.286,5.143,FALSE
4,18-11-11,50.44,3.294,5.143,FALSE
4,25-11-11,47.96,3.225,5.143,TRUE
4,02-12-11,38.71,3.176,5.143,FALSE
4,09-12-11,31.64,3.153,5.143,FALSE
4,16-12-11,36.44,3.149,5.143,FALSE
4,23-12-11,35.92,3.103,5.143,FALSE
4,30-12-11,36.89,3.119,5.143,TRUE
4,06-01-12,38.64,3.158,4.607,FALSE
4,13-01-12,34.41,3.263,4.607,FALSE
4,20-01-12,42.09,3.273,4.607,FALSE
4,27-01-12,40.31,3.29,4.607,FALSE
4,03-02-12,41.81,3.354,4.607,FALSE
4,10-02-12,33,3.411,4.607,TRUE
4,17-02-12,34.19,3.493,4.607,FALSE
4,24-02-12,41.31,3.541,4.607,FALSE
4,02-03-12,50.38,3.619,4.607,FALSE
4,09-03-12,53.63,3.667,4.607,FALSE
4,16-03-12,59.81,3.707,4.607,FALSE
4,23-03-12,59.07,3.759,4.607,FALSE
4,30-03-12,72.63,3.82,4.607,FALSE
4,06-04-12,67.69,3.864,4.308,FALSE
4,13-04-12,68.69,3.881,4.308,FALSE
4,20-04-12,68.6,3.864,4.308,FALSE
4,27-04-12,76.47,3.81,4.308,FALSE
4,04-05-12,80.14,3.747,4.308,FALSE
4,11-05-12,67.64,3.685,4.308,FALSE
4,18-05-12,68.43,3.62,4.308,FALSE
4,25-05-12,77.47,3.551,4.308,FALSE
4,01-06-12,77.41,3.483,4.308,FALSE
4,08-06-12,78.11,3.433,4.308,FALSE
4,15-06-12,80.94,3.372,4.308,FALSE
4,22-06-12,81.63,3.329,4.308,FALSE
4,29-06-12,84.23,3.257,4.308,FALSE
4,06-07-12,80.37,3.187,4.077,FALSE
4,13-07-12,76.86,3.224,4.077,FALSE
4,20-07-12,79.14,3.263,4.077,FALSE
4,27-07-12,81.06,3.356,4.077,FALSE
4,03-08-12,83.86,3.374,4.077,FALSE
4,10-08-12,83.21,3.476,4.077,FALSE
4,17-08-12,81.41,3.552,4.077,FALSE
4,24-08-12,75.76,3.61,4.077,FALSE
4,31-08-12,76.47,3.646,4.077,FALSE
4,07-09-12,82.09,3.709,4.077,TRUE
4,14-09-12,68.2,3.706,4.077,FALSE
4,21-09-12,68.97,3.721,4.077,FALSE
4,28-09-12,71.74,3.666,4.077,FALSE
4,05-10-12,63.07,3.62,3.879,FALSE
4,12-10-12,57.11,3.603,3.879,FALSE
4,19-10-12,64.46,3.61,3.879,FALSE
4,26-10-12,63.64,3.514,3.879,FALSE
4,02-11-12,53.31,3.404,3.879,FALSE
4,09-11-12,59.47,3.337,3.879,FALSE
4,16-11-12,49.86,3.271,3.879,FALSE
4,23-11-12,55.09,3.233,3.879,TRUE
4,30-11-12,50.91,3.24,3.879,FALSE
4,07-12-12,53.67,3.227,3.879,FALSE
4,14-12-12,42.57,3.193,3.879,FALSE
4,21-12-12,44.8,3.112,3.879,FALSE
4,28-12-12,37.93,3.125,3.879,TRUE
4,04-01-13,33.11,3.177,3.921,FALSE
4,11-01-13,38.92,3.235,3.921,FALSE
4,18-01-13,34.06,3.232,3.921,FALSE
4,25-01-13,47.49,3.22,3.921,FALSE
4,01-02-13,49.07,3.232,3.921,FALSE
4,08-02-13,49.86,3.401,3.921,TRUE
4,15-02-13,44.7,3.451,3.921,FALSE
4,22-02-13,44.68,3.602,3.921,FALSE
4,01-03-13,42.56,3.694,3.921,FALSE
4,08-03-13,53.21,3.647,3.921,FALSE
4,15-03-13,53.39,3.611,3.921,FALSE
4,22-03-13,58.55,3.593,3.921,FALSE
4,29-03-13,50.36,3.575,3.921,FALSE
4,05-04-13,57.7,3.552,3.896,FALSE
4,12-04-13,60.06,3.504,3.896,FALSE
4,19-04-13,63.28,3.436,3.896,FALSE
4,26-04-13,58.15,3.397,3.896,FALSE
4,03-05-13,64.18,3.369,NA,FALSE
4,10-05-13,64.01,3.371,NA,FALSE
4,17-05-13,70.5,3.437,NA,FALSE
4,24-05-13,76.73,3.462,NA,FALSE
4,31-05-13,79.17,3.438,NA,FALSE
4,07-06-13,78.11,3.413,NA,FALSE
4,14-06-13,79.24,3.415,NA,FALSE
4,21-06-13,79.1,3.453,NA,FALSE
4,28-06-13,86.29,3.452,NA,FALSE
4,05-07-13,76.96,3.385,NA,FALSE
4,12-07-13,82.3,3.368,NA,FALSE
4,19-07-13,73.29,3.518,NA,FALSE
4,26-07-13,78.96,3.58,NA,FALSE
5,05-02-10,39.7,2.572,6.566,FALSE
5,12-02-10,39.81,2.548,6.566,TRUE
5,19-02-10,41.14,2.514,6.566,FALSE
5,26-02-10,46.7,2.561,6.566,FALSE
5,05-03-10,48.89,2.625,6.566,FALSE
5,12-03-10,58.5,2.667,6.566,FALSE
5,19-03-10,55.46,2.72,6.566,FALSE
5,26-03-10,52.47,2.732,6.566,FALSE
5,02-04-10,63.18,2.719,6.465,FALSE
5,09-04-10,65.19,2.77,6.465,FALSE
5,16-04-10,65.3,2.808,6.465,FALSE
5,23-04-10,65.13,2.795,6.465,FALSE
5,30-04-10,67.53,2.78,6.465,FALSE
5,07-05-10,71.53,2.835,6.465,FALSE
5,14-05-10,74.79,2.854,6.465,FALSE
5,21-05-10,75.2,2.826,6.465,FALSE
5,28-05-10,79.81,2.759,6.465,FALSE
5,04-06-10,79.54,2.705,6.465,FALSE
5,11-06-10,80.7,2.668,6.465,FALSE
5,18-06-10,83.91,2.637,6.465,FALSE
5,25-06-10,83.72,2.653,6.465,FALSE
5,02-07-10,81.25,2.669,6.496,FALSE
5,09-07-10,81.14,2.642,6.496,FALSE
5,16-07-10,83.98,2.623,6.496,FALSE
5,23-07-10,83.66,2.608,6.496,FALSE
5,30-07-10,82.46,2.64,6.496,FALSE
5,06-08-10,86.1,2.627,6.496,FALSE
5,13-08-10,87.41,2.692,6.496,FALSE
5,20-08-10,87.71,2.664,6.496,FALSE
5,27-08-10,87.05,2.619,6.496,FALSE
5,03-09-10,84.06,2.577,6.496,FALSE
5,10-09-10,79.86,2.565,6.496,TRUE
5,17-09-10,82.28,2.582,6.496,FALSE
5,24-09-10,78.53,2.624,6.496,FALSE
5,01-10-10,71.1,2.603,6.768,FALSE
5,08-10-10,64.99,2.633,6.768,FALSE
5,15-10-10,68.11,2.72,6.768,FALSE
5,22-10-10,70.96,2.725,6.768,FALSE
5,29-10-10,70.58,2.716,6.768,FALSE
5,05-11-10,58.88,2.689,6.768,FALSE
5,12-11-10,62.37,2.728,6.768,FALSE
5,19-11-10,52.52,2.771,6.768,FALSE
5,26-11-10,66.15,2.735,6.768,TRUE
5,03-12-10,51.31,2.708,6.768,FALSE
5,10-12-10,48.27,2.843,6.768,FALSE
5,17-12-10,51.61,2.869,6.768,FALSE
5,24-12-10,55.01,2.886,6.768,FALSE
5,31-12-10,49.79,2.943,6.768,TRUE
5,07-01-11,48.3,2.976,6.634,FALSE
5,14-01-11,37.74,2.983,6.634,FALSE
5,21-01-11,45.41,3.016,6.634,FALSE
5,28-01-11,44.5,3.01,6.634,FALSE
5,04-02-11,41.67,2.989,6.634,FALSE
5,11-02-11,38.25,3.022,6.634,TRUE
5,18-02-11,58.83,3.045,6.634,FALSE
5,25-02-11,63.35,3.065,6.634,FALSE
5,04-03-11,60.35,3.288,6.634,FALSE
5,11-03-11,55.74,3.459,6.634,FALSE
5,18-03-11,64.31,3.488,6.634,FALSE
5,25-03-11,70.71,3.473,6.634,FALSE
5,01-04-11,61.5,3.524,6.489,FALSE
5,08-04-11,69.64,3.622,6.489,FALSE
5,15-04-11,72.02,3.743,6.489,FALSE
5,22-04-11,74.34,3.807,6.489,FALSE
5,29-04-11,74.75,3.81,6.489,FALSE
5,06-05-11,66.27,3.906,6.489,FALSE
5,13-05-11,77.38,3.899,6.489,FALSE
5,20-05-11,71.37,3.907,6.489,FALSE
5,27-05-11,80.14,3.786,6.489,FALSE
5,03-06-11,83.81,3.699,6.489,FALSE
5,10-06-11,83.61,3.648,6.489,FALSE
5,17-06-11,86.84,3.637,6.489,FALSE
5,24-06-11,84.76,3.594,6.489,FALSE
5,01-07-11,85.81,3.524,6.529,FALSE
5,08-07-11,86.64,3.48,6.529,FALSE
5,15-07-11,88.64,3.575,6.529,FALSE
5,22-07-11,86.97,3.651,6.529,FALSE
5,29-07-11,89.42,3.682,6.529,FALSE
5,05-08-11,91.07,3.684,6.529,FALSE
5,12-08-11,90.16,3.638,6.529,FALSE
5,19-08-11,89.35,3.554,6.529,FALSE
5,26-08-11,89.18,3.523,6.529,FALSE
5,02-09-11,90.38,3.533,6.529,FALSE
5,09-09-11,79.04,3.546,6.529,TRUE
5,16-09-11,83.55,3.526,6.529,FALSE
5,23-09-11,78.01,3.467,6.529,FALSE
5,30-09-11,81.16,3.355,6.529,FALSE
5,07-10-11,71.64,3.285,6.3,FALSE
5,14-10-11,72.36,3.274,6.3,FALSE
5,21-10-11,66.9,3.353,6.3,FALSE
5,28-10-11,69.27,3.372,6.3,FALSE
5,04-11-11,56.71,3.332,6.3,FALSE
5,11-11-11,60.71,3.297,6.3,FALSE
5,18-11-11,64.33,3.308,6.3,FALSE
5,25-11-11,61.93,3.236,6.3,TRUE
5,02-12-11,51.14,3.172,6.3,FALSE
5,09-12-11,44.12,3.158,6.3,FALSE
5,16-12-11,54.42,3.159,6.3,FALSE
5,23-12-11,50.33,3.112,6.3,FALSE
5,30-12-11,45.62,3.129,6.3,TRUE
5,06-01-12,50.21,3.157,5.943,FALSE
5,13-01-12,48.86,3.261,5.943,FALSE
5,20-01-12,54.65,3.268,5.943,FALSE
5,27-01-12,54.63,3.29,5.943,FALSE
5,03-02-12,57.35,3.36,5.943,FALSE
5,10-02-12,48.57,3.409,5.943,TRUE
5,17-02-12,48.25,3.51,5.943,FALSE
5,24-02-12,57.75,3.555,5.943,FALSE
5,02-03-12,60.66,3.63,5.943,FALSE
5,09-03-12,57.69,3.669,5.943,FALSE
5,16-03-12,63.55,3.734,5.943,FALSE
5,23-03-12,64.44,3.787,5.943,FALSE
5,30-03-12,67.76,3.845,5.943,FALSE
5,06-04-12,70.4,3.891,5.801,FALSE
5,13-04-12,70.56,3.891,5.801,FALSE
5,20-04-12,67.33,3.877,5.801,FALSE
5,27-04-12,68.96,3.814,5.801,FALSE
5,04-05-12,77.1,3.749,5.801,FALSE
5,11-05-12,73.45,3.688,5.801,FALSE
5,18-05-12,70.45,3.63,5.801,FALSE
5,25-05-12,78.23,3.561,5.801,FALSE
5,01-06-12,79.72,3.501,5.801,FALSE
5,08-06-12,81.02,3.452,5.801,FALSE
5,15-06-12,81.64,3.393,5.801,FALSE
5,22-06-12,80.57,3.346,5.801,FALSE
5,29-06-12,87.08,3.286,5.801,FALSE
5,06-07-12,82.35,3.227,5.603,FALSE
5,13-07-12,80.78,3.256,5.603,FALSE
5,20-07-12,81.05,3.311,5.603,FALSE
5,27-07-12,85.06,3.407,5.603,FALSE
5,03-08-12,86.91,3.417,5.603,FALSE
5,10-08-12,86.96,3.494,5.603,FALSE
5,17-08-12,87.52,3.571,5.603,FALSE
5,24-08-12,79.45,3.62,5.603,FALSE
5,31-08-12,84.25,3.638,5.603,FALSE
5,07-09-12,86.3,3.73,5.603,TRUE
5,14-09-12,76.65,3.717,5.603,FALSE
5,21-09-12,71.09,3.721,5.603,FALSE
5,28-09-12,78.33,3.666,5.603,FALSE
5,05-10-12,71.17,3.617,5.422,FALSE
5,12-10-12,66.24,3.601,5.422,FALSE
5,19-10-12,69.17,3.594,5.422,FALSE
5,26-10-12,71.7,3.506,5.422,FALSE
5,02-11-12,57.83,3.386,5.422,FALSE
5,09-11-12,64.61,3.314,5.422,FALSE
5,16-11-12,56.89,3.252,5.422,FALSE
5,23-11-12,59.07,3.211,5.422,TRUE
5,30-11-12,56.2,3.207,5.422,FALSE
5,07-12-12,66.13,3.198,5.422,FALSE
5,14-12-12,52.44,3.168,5.422,FALSE
5,21-12-12,58.63,3.098,5.422,FALSE
5,28-12-12,47.47,3.108,5.422,TRUE
5,04-01-13,41.77,3.161,5.494,FALSE
5,11-01-13,49.5,3.243,5.494,FALSE
5,18-01-13,45.08,3.237,5.494,FALSE
5,25-01-13,57.05,3.227,5.494,FALSE
5,01-02-13,58.99,3.244,5.494,FALSE
5,08-02-13,59.05,3.417,5.494,TRUE
5,15-02-13,53.09,3.475,5.494,FALSE
5,22-02-13,54.1,3.597,5.494,FALSE
5,01-03-13,49.47,3.711,5.494,FALSE
5,08-03-13,53.16,3.658,5.494,FALSE
5,15-03-13,58.01,3.622,5.494,FALSE
5,22-03-13,65.96,3.611,5.494,FALSE
5,29-03-13,53.25,3.606,5.494,FALSE
5,05-04-13,61.88,3.583,5.278,FALSE
5,12-04-13,62.36,3.529,5.278,FALSE
5,19-04-13,67.43,3.451,5.278,FALSE
5,26-04-13,60.44,3.417,5.278,FALSE
5,03-05-13,67.55,3.386,NA,FALSE
5,10-05-13,65.52,3.392,NA,FALSE
5,17-05-13,71.38,3.454,NA,FALSE
5,24-05-13,77.84,3.494,NA,FALSE
5,31-05-13,78.26,3.466,NA,FALSE
5,07-06-13,78.4,3.439,NA,FALSE
5,14-06-13,80.76,3.431,NA,FALSE
5,21-06-13,83.85,3.479,NA,FALSE
5,28-06-13,86.09,3.495,NA,FALSE
5,05-07-13,82.06,3.422,NA,FALSE
5,12-07-13,85.75,3.4,NA,FALSE
5,19-07-13,79.73,3.556,NA,FALSE
5,26-07-13,84.16,3.62,NA,FALSE
6,05-02-10,40.43,2.572,7.259,FALSE
6,12-02-10,40.57,2.548,7.259,TRUE
6,19-02-10,43.58,2.514,7.259,FALSE
6,26-02-10,47.1,2.561,7.259,FALSE
6,05-03-10,49.63,2.625,7.259,FALSE
6,12-03-10,58.82,2.667,7.259,FALSE
6,19-03-10,56.55,2.72,7.259,FALSE
6,26-03-10,53.74,2.732,7.259,FALSE
6,02-04-10,64.94,2.719,7.092,FALSE
6,09-04-10,66.15,2.77,7.092,FALSE
6,16-04-10,65.68,2.808,7.092,FALSE
6,23-04-10,64.11,2.795,7.092,FALSE
6,30-04-10,68.91,2.78,7.092,FALSE
6,07-05-10,73.68,2.835,7.092,FALSE
6,14-05-10,74.95,2.854,7.092,FALSE
6,21-05-10,74.8,2.826,7.092,FALSE
6,28-05-10,78.89,2.759,7.092,FALSE
6,04-06-10,79.44,2.705,7.092,FALSE
6,11-06-10,81.81,2.668,7.092,FALSE
6,18-06-10,83.89,2.637,7.092,FALSE
6,25-06-10,84.2,2.653,7.092,FALSE
6,02-07-10,80.34,2.669,6.973,FALSE
6,09-07-10,80.93,2.642,6.973,FALSE
6,16-07-10,83.75,2.623,6.973,FALSE
6,23-07-10,83.9,2.608,6.973,FALSE
6,30-07-10,81.37,2.64,6.973,FALSE
6,06-08-10,86.61,2.627,6.973,FALSE
6,13-08-10,86.83,2.692,6.973,FALSE
6,20-08-10,87.36,2.664,6.973,FALSE
6,27-08-10,85.71,2.619,6.973,FALSE
6,03-09-10,82.15,2.577,6.973,FALSE
6,10-09-10,78.78,2.565,6.973,TRUE
6,17-09-10,81.78,2.582,6.973,FALSE
6,24-09-10,76.49,2.624,6.973,FALSE
6,01-10-10,70.69,2.603,7.007,FALSE
6,08-10-10,65.21,2.633,7.007,FALSE
6,15-10-10,68.93,2.72,7.007,FALSE
6,22-10-10,70.97,2.725,7.007,FALSE
6,29-10-10,70.39,2.716,7.007,FALSE
6,05-11-10,59.9,2.689,7.007,FALSE
6,12-11-10,62.11,2.728,7.007,FALSE
6,19-11-10,52.99,2.771,7.007,FALSE
6,26-11-10,65.79,2.735,7.007,TRUE
6,03-12-10,52.3,2.708,7.007,FALSE
6,10-12-10,48.46,2.843,7.007,FALSE
6,17-12-10,52.24,2.869,7.007,FALSE
6,24-12-10,55.07,2.886,7.007,FALSE
6,31-12-10,49.14,2.943,7.007,TRUE
6,07-01-11,47.78,2.976,6.858,FALSE
6,14-01-11,38.37,2.983,6.858,FALSE
6,21-01-11,46.2,3.016,6.858,FALSE
6,28-01-11,44.98,3.01,6.858,FALSE
6,04-02-11,40.59,2.989,6.858,FALSE
6,11-02-11,39.38,3.022,6.858,TRUE
6,18-02-11,59.61,3.045,6.858,FALSE
6,25-02-11,62.86,3.065,6.858,FALSE
6,04-03-11,60.45,3.288,6.858,FALSE
6,11-03-11,57.71,3.459,6.858,FALSE
6,18-03-11,65.07,3.488,6.858,FALSE
6,25-03-11,70.83,3.473,6.858,FALSE
6,01-04-11,62.25,3.524,6.855,FALSE
6,08-04-11,70.35,3.622,6.855,FALSE
6,15-04-11,73.17,3.743,6.855,FALSE
6,22-04-11,74.24,3.807,6.855,FALSE
6,29-04-11,75.27,3.81,6.855,FALSE
6,06-05-11,65.42,3.906,6.855,FALSE
6,13-05-11,76.95,3.899,6.855,FALSE
6,20-05-11,72.01,3.907,6.855,FALSE
6,27-05-11,80.83,3.786,6.855,FALSE
6,03-06-11,84.01,3.699,6.855,FALSE
6,10-06-11,84.49,3.648,6.855,FALSE
6,17-06-11,87.08,3.637,6.855,FALSE
6,24-06-11,85.51,3.594,6.855,FALSE
6,01-07-11,87,3.524,6.925,FALSE
6,08-07-11,88.36,3.48,6.925,FALSE
6,15-07-11,88.93,3.575,6.925,FALSE
6,22-07-11,88.06,3.651,6.925,FALSE
6,29-07-11,90.22,3.682,6.925,FALSE
6,05-08-11,91.46,3.684,6.925,FALSE
6,12-08-11,90.49,3.638,6.925,FALSE
6,19-08-11,89.26,3.554,6.925,FALSE
6,26-08-11,90.07,3.523,6.925,FALSE
6,02-09-11,91.22,3.533,6.925,FALSE
6,09-09-11,80.21,3.546,6.925,TRUE
6,16-09-11,84.94,3.526,6.925,FALSE
6,23-09-11,78.49,3.467,6.925,FALSE
6,30-09-11,82.51,3.355,6.925,FALSE
6,07-10-11,74.1,3.285,6.551,FALSE
6,14-10-11,71.24,3.274,6.551,FALSE
6,21-10-11,68.53,3.353,6.551,FALSE
6,28-10-11,69.51,3.372,6.551,FALSE
6,04-11-11,58.54,3.332,6.551,FALSE
6,11-11-11,61.33,3.297,6.551,FALSE
6,18-11-11,63.89,3.308,6.551,FALSE
6,25-11-11,62.78,3.236,6.551,TRUE
6,02-12-11,51.18,3.172,6.551,FALSE
6,09-12-11,43.64,3.158,6.551,FALSE
6,16-12-11,53.27,3.159,6.551,FALSE
6,23-12-11,49.45,3.112,6.551,FALSE
6,30-12-11,46.8,3.129,6.551,TRUE
6,06-01-12,50.82,3.157,6.132,FALSE
6,13-01-12,48.33,3.261,6.132,FALSE
6,20-01-12,55.37,3.268,6.132,FALSE
6,27-01-12,53.95,3.29,6.132,FALSE
6,03-02-12,57.45,3.36,6.132,FALSE
6,10-02-12,48.58,3.409,6.132,TRUE
6,17-02-12,49.03,3.51,6.132,FALSE
6,24-02-12,59.17,3.555,6.132,FALSE
6,02-03-12,60.32,3.63,6.132,FALSE
6,09-03-12,57.89,3.669,6.132,FALSE
6,16-03-12,62.8,3.734,6.132,FALSE
6,23-03-12,63.71,3.787,6.132,FALSE
6,30-03-12,67.91,3.845,6.132,FALSE
6,06-04-12,71.6,3.891,5.964,FALSE
6,13-04-12,71.29,3.891,5.964,FALSE
6,20-04-12,68.64,3.877,5.964,FALSE
6,27-04-12,71.5,3.814,5.964,FALSE
6,04-05-12,77.66,3.749,5.964,FALSE
6,11-05-12,72.66,3.688,5.964,FALSE
6,18-05-12,70.5,3.63,5.964,FALSE
6,25-05-12,78.47,3.561,5.964,FALSE
6,01-06-12,80.39,3.501,5.964,FALSE
6,08-06-12,80.5,3.452,5.964,FALSE
6,15-06-12,82.1,3.393,5.964,FALSE
6,22-06-12,81.2,3.346,5.964,FALSE
6,29-06-12,87.35,3.286,5.964,FALSE
6,06-07-12,82.95,3.227,5.668,FALSE
6,13-07-12,80.27,3.256,5.668,FALSE
6,20-07-12,81.57,3.311,5.668,FALSE
6,27-07-12,85.78,3.407,5.668,FALSE
6,03-08-12,87.55,3.417,5.668,FALSE
6,10-08-12,87.04,3.494,5.668,FALSE
6,17-08-12,87.53,3.571,5.668,FALSE
6,24-08-12,79.03,3.62,5.668,FALSE
6,31-08-12,83.58,3.638,5.668,FALSE
6,07-09-12,86.33,3.73,5.668,TRUE
6,14-09-12,76.41,3.717,5.668,FALSE
6,21-09-12,70.81,3.721,5.668,FALSE
6,28-09-12,77.82,3.666,5.668,FALSE
6,05-10-12,70.84,3.617,5.329,FALSE
6,12-10-12,65.43,3.601,5.329,FALSE
6,19-10-12,69.68,3.594,5.329,FALSE
6,26-10-12,72.34,3.506,5.329,FALSE
6,02-11-12,58.38,3.386,5.329,FALSE
6,09-11-12,66.68,3.314,5.329,FALSE
6,16-11-12,56.16,3.252,5.329,FALSE
6,23-11-12,60.28,3.211,5.329,TRUE
6,30-11-12,56.18,3.207,5.329,FALSE
6,07-12-12,64.25,3.198,5.329,FALSE
6,14-12-12,51.31,3.168,5.329,FALSE
6,21-12-12,58.51,3.098,5.329,FALSE
6,28-12-12,46.57,3.108,5.329,TRUE
6,04-01-13,40.46,3.161,5.372,FALSE
6,11-01-13,48.26,3.243,5.372,FALSE
6,18-01-13,44.94,3.237,5.372,FALSE
6,25-01-13,57.35,3.227,5.372,FALSE
6,01-02-13,58.57,3.244,5.372,FALSE
6,08-02-13,60.55,3.417,5.372,TRUE
6,15-02-13,53.36,3.475,5.372,FALSE
6,22-02-13,54.57,3.597,5.372,FALSE
6,01-03-13,50.08,3.711,5.372,FALSE
6,08-03-13,55.31,3.658,5.372,FALSE
6,15-03-13,59.18,3.622,5.372,FALSE
6,22-03-13,65.87,3.611,5.372,FALSE
6,29-03-13,54.23,3.606,5.372,FALSE
6,05-04-13,61.4,3.583,5.285,FALSE
6,12-04-13,63.11,3.529,5.285,FALSE
6,19-04-13,68.65,3.451,5.285,FALSE
6,26-04-13,60.91,3.417,5.285,FALSE
6,03-05-13,68.17,3.386,NA,FALSE
6,10-05-13,66.6,3.392,NA,FALSE
6,17-05-13,72.28,3.454,NA,FALSE
6,24-05-13,78.46,3.494,NA,FALSE
6,31-05-13,77.49,3.466,NA,FALSE
6,07-06-13,79.63,3.439,NA,FALSE
6,14-06-13,80.91,3.431,NA,FALSE
6,21-06-13,83.53,3.479,NA,FALSE
6,28-06-13,86.14,3.495,NA,FALSE
6,05-07-13,82.98,3.422,NA,FALSE
6,12-07-13,85.91,3.4,NA,FALSE
6,19-07-13,79.11,3.556,NA,FALSE
6,26-07-13,84.42,3.62,NA,FALSE
7,05-02-10,10.53,2.58,9.014,FALSE
7,12-02-10,25.9,2.572,9.014,TRUE
7,19-02-10,27.28,2.55,9.014,FALSE
7,26-02-10,24.91,2.586,9.014,FALSE
7,05-03-10,35.86,2.62,9.014,FALSE
7,12-03-10,27.25,2.684,9.014,FALSE
7,19-03-10,29.04,2.692,9.014,FALSE
7,26-03-10,23.33,2.717,9.014,FALSE
7,02-04-10,38.26,2.725,8.963,FALSE
7,09-04-10,33.79,2.75,8.963,FALSE
7,16-04-10,41.89,2.765,8.963,FALSE
7,23-04-10,43.07,2.776,8.963,FALSE
7,30-04-10,38.99,2.766,8.963,FALSE
7,07-05-10,40.07,2.771,8.963,FALSE
7,14-05-10,41.41,2.788,8.963,FALSE
7,21-05-10,46.6,2.776,8.963,FALSE
7,28-05-10,54.24,2.737,8.963,FALSE
7,04-06-10,53.63,2.7,8.963,FALSE
7,11-06-10,63.59,2.684,8.963,FALSE
7,18-06-10,52.7,2.674,8.963,FALSE
7,25-06-10,59.94,2.715,8.963,FALSE
7,02-07-10,61.31,2.728,9.017,FALSE
7,09-07-10,58,2.711,9.017,FALSE
7,16-07-10,62.19,2.699,9.017,FALSE
7,23-07-10,64.64,2.691,9.017,FALSE
7,30-07-10,66.07,2.69,9.017,FALSE
7,06-08-10,61.7,2.69,9.017,FALSE
