City,Restaurant,Date,Weekly_Sales,IsHoliday
7,11,09-07-10,15648.46,FALSE
7,11,16-07-10,13862.83,FALSE
7,11,23-07-10,16229.14,FALSE
7,11,30-07-10,16346.1,FALSE
7,11,06-08-10,17635.09,FALSE
7,11,13-08-10,15287.07,FALSE
7,11,20-08-10,14218.25,FALSE
7,11,27-08-10,13719.58,FALSE
7,11,03-09-10,15337.52,FALSE
7,11,10-09-10,16638.06,TRUE
7,11,17-09-10,16286.28,FALSE
7,11,24-09-10,16161.78,FALSE
7,11,01-10-10,14430.75,FALSE
7,11,08-10-10,15510,FALSE
7,11,15-10-10,16680.94,FALSE
7,11,22-10-10,17029.14,FALSE
7,11,29-10-10,18733.3,FALSE
7,11,05-11-10,17457.25,FALSE
7,11,12-11-10,19933.41,FALSE
7,11,19-11-10,19279.75,FALSE
7,11,26-11-10,24610.65,TRUE
7,11,03-12-10,20261.73,FALSE
7,11,10-12-10,18562.48,FALSE
7,11,17-12-10,18304.19,FALSE
7,11,24-12-10,20994.81,FALSE
7,11,31-12-10,21643.87,TRUE
7,11,07-01-11,21637.54,FALSE
7,11,14-01-11,15726.08,FALSE
7,11,21-01-11,13420.59,FALSE
7,11,28-01-11,13763.78,FALSE
7,11,04-02-11,24843.49,FALSE
7,11,11-02-11,17265.83,TRUE
7,11,18-02-11,12599.97,FALSE
7,11,25-02-11,12158.46,FALSE
7,11,04-03-11,12698.48,FALSE
7,11,11-03-11,11677.02,FALSE
7,11,18-03-11,12666.94,FALSE
7,11,25-03-11,12307.33,FALSE
7,11,01-04-11,10488.57,FALSE
7,11,08-04-11,10959.41,FALSE
7,11,15-04-11,9686.09,FALSE
7,11,22-04-11,10423.3,FALSE
7,11,29-04-11,10407.85,FALSE
7,11,06-05-11,10648.24,FALSE
7,11,13-05-11,9847.73,FALSE
7,11,20-05-11,10694.4,FALSE
7,11,27-05-11,10409.7,FALSE
7,11,03-06-11,13365.7,FALSE
7,11,10-06-11,14219.75,FALSE
7,11,17-06-11,14269.41,FALSE
7,11,24-06-11,14962.06,FALSE
7,11,01-07-11,18516.72,FALSE
7,11,08-07-11,20663.22,FALSE
7,11,15-07-11,16755.76,FALSE
7,11,22-07-11,18673.38,FALSE
7,11,29-07-11,18389.64,FALSE
7,11,05-08-11,17018.25,FALSE
7,11,12-08-11,15655.58,FALSE
7,11,19-08-11,15932.87,FALSE
7,11,26-08-11,16644.91,FALSE
7,11,02-09-11,17167.46,FALSE
7,11,09-09-11,20266.15,TRUE
7,11,16-09-11,15833.65,FALSE
7,11,23-09-11,16336.52,FALSE
7,11,30-09-11,15344.1,FALSE
7,11,07-10-11,15755.69,FALSE
7,11,14-10-11,17054.73,FALSE
7,11,21-10-11,17056.82,FALSE
7,11,28-10-11,17130.28,FALSE
7,11,04-11-11,18603.71,FALSE
7,11,11-11-11,20611.14,FALSE
7,11,18-11-11,19686.28,FALSE
7,11,25-11-11,22738.83,TRUE
7,11,02-12-11,21911.31,FALSE
7,11,09-12-11,26956.67,FALSE
7,11,16-12-11,20852.65,FALSE
7,11,23-12-11,29762.38,FALSE
7,11,30-12-11,22586.88,TRUE
7,12,05-02-10,4160.66,FALSE
7,12,12-02-10,3099.62,TRUE
7,12,19-02-10,2610.89,FALSE
7,12,26-02-10,3255.2,FALSE
7,12,05-03-10,3453.63,FALSE
7,12,12-03-10,3819.27,FALSE
7,12,19-03-10,3862.52,FALSE
7,12,26-03-10,4196.35,FALSE
7,12,02-04-10,4120.93,FALSE
7,12,09-04-10,4346.81,FALSE
7,12,16-04-10,5462.22,FALSE
7,12,23-04-10,5190.38,FALSE
7,12,30-04-10,5489.13,FALSE
7,12,07-05-10,5875.72,FALSE
7,12,14-05-10,5959.08,FALSE
7,12,21-05-10,6174.85,FALSE
7,12,28-05-10,6265.86,FALSE
7,12,04-06-10,7395.27,FALSE
7,12,11-06-10,7159.01,FALSE
7,12,18-06-10,6222.16,FALSE
7,12,25-06-10,6884.89,FALSE
7,12,02-07-10,8085.41,FALSE
7,12,09-07-10,7146.77,FALSE
7,12,16-07-10,6963.07,FALSE
7,12,23-07-10,7503.05,FALSE
7,12,30-07-10,8668.19,FALSE
7,12,06-08-10,7648.7,FALSE
7,12,13-08-10,7004.16,FALSE
7,12,20-08-10,7264.88,FALSE
7,12,27-08-10,6851.71,FALSE
7,12,03-09-10,7468.29,FALSE
7,12,10-09-10,8582.05,TRUE
7,12,17-09-10,7130.4,FALSE
7,12,24-09-10,6855.2,FALSE
7,12,01-10-10,6777.51,FALSE
7,12,08-10-10,7854.63,FALSE
7,12,15-10-10,6139.93,FALSE
7,12,22-10-10,5857.89,FALSE
7,12,29-10-10,5150.66,FALSE
7,12,05-11-10,6319.57,FALSE
7,12,12-11-10,5501.41,FALSE
7,12,19-11-10,4455.62,FALSE
7,12,26-11-10,4392.71,TRUE
7,12,03-12-10,4437.34,FALSE
7,12,10-12-10,3866.59,FALSE
7,12,17-12-10,4036.91,FALSE
7,12,24-12-10,3465.02,FALSE
7,12,31-12-10,3075.79,TRUE
7,12,07-01-11,3817.02,FALSE
7,12,14-01-11,3387.54,FALSE
7,12,21-01-11,3435.83,FALSE
7,12,28-01-11,2660.64,FALSE
7,12,04-02-11,3701.88,FALSE
7,12,11-02-11,3372.59,TRUE
7,12,18-02-11,3358.51,FALSE
7,12,25-02-11,3386.7,FALSE
7,12,04-03-11,3562.35,FALSE
7,12,11-03-11,3735.55,FALSE
7,12,18-03-11,4258.85,FALSE
7,12,25-03-11,4673.34,FALSE
7,12,01-04-11,3525.03,FALSE
7,12,08-04-11,3972.33,FALSE
7,12,15-04-11,5185.92,FALSE
7,12,22-04-11,3860.99,FALSE
7,12,29-04-11,4354.27,FALSE
7,12,06-05-11,4503,FALSE
7,12,13-05-11,5442.49,FALSE
7,12,20-05-11,5266.41,FALSE
7,12,27-05-11,6099.63,FALSE
7,12,03-06-11,7916.83,FALSE
7,12,10-06-11,7277.77,FALSE
7,12,17-06-11,7658.86,FALSE
7,12,24-06-11,7221.38,FALSE
7,12,01-07-11,9148.61,FALSE
7,12,08-07-11,9024.83,FALSE
7,12,15-07-11,7855.46,FALSE
7,12,22-07-11,7853.16,FALSE
7,12,29-07-11,8605.42,FALSE
7,12,05-08-11,8328.34,FALSE
7,12,12-08-11,8642.11,FALSE
7,12,19-08-11,6907.98,FALSE
7,12,26-08-11,8103.31,FALSE
7,12,02-09-11,8096.36,FALSE
7,12,09-09-11,9200.98,TRUE
7,12,16-09-11,7159.29,FALSE
7,12,23-09-11,6721.79,FALSE
7,12,30-09-11,7957.16,FALSE
7,12,07-10-11,7304.83,FALSE
7,12,14-10-11,6356.33,FALSE
7,12,21-10-11,6637.73,FALSE
7,12,28-10-11,6796.11,FALSE
7,12,04-11-11,6200.62,FALSE
7,12,11-11-11,4858.05,FALSE
7,12,18-11-11,5494.19,FALSE
7,12,25-11-11,4548.4,TRUE
7,12,02-12-11,4787.83,FALSE
7,12,09-12-11,4602.8,FALSE
7,12,16-12-11,5451.59,FALSE
7,12,23-12-11,4064,FALSE
7,12,30-12-11,3082.21,TRUE
7,13,05-02-10,16011.92,FALSE
7,13,12-02-10,13378.19,TRUE
7,13,19-02-10,12370.54,FALSE
7,13,26-02-10,12904.41,FALSE
7,13,05-03-10,14103.86,FALSE
7,13,12-03-10,12696.67,FALSE
7,13,19-03-10,14639.68,FALSE
7,13,26-03-10,14069.03,FALSE
7,13,02-04-10,14296.86,FALSE
7,13,09-04-10,12767.74,FALSE
7,13,16-04-10,12272.43,FALSE
7,13,23-04-10,12107.31,FALSE
7,13,30-04-10,11359.3,FALSE
7,13,07-05-10,12281.4,FALSE
7,13,14-05-10,10767,FALSE
7,13,21-05-10,11551.6,FALSE
7,13,28-05-10,10560.73,FALSE
7,13,04-06-10,12032.18,FALSE
7,13,11-06-10,12600.11,FALSE
7,13,18-06-10,12267.61,FALSE
7,13,25-06-10,14102.7,FALSE
7,13,02-07-10,15891.16,FALSE
7,13,09-07-10,17231.09,FALSE
7,13,16-07-10,15857.78,FALSE
7,13,23-07-10,16335.58,FALSE
7,13,30-07-10,15882.97,FALSE
7,13,06-08-10,17251.84,FALSE
7,13,13-08-10,16538.91,FALSE
7,13,20-08-10,17314.2,FALSE
7,13,27-08-10,15827.94,FALSE
7,13,03-09-10,15370.72,FALSE
7,13,10-09-10,15114.3,TRUE
7,13,17-09-10,13896.22,FALSE
7,13,24-09-10,13856.62,FALSE
7,13,01-10-10,13510.39,FALSE
7,13,08-10-10,15195.9,FALSE
7,13,15-10-10,13272.6,FALSE
7,13,22-10-10,13379.21,FALSE
7,13,29-10-10,12112.66,FALSE
7,13,05-11-10,14842.6,FALSE
7,13,12-11-10,13951.84,FALSE
7,13,19-11-10,14361.09,FALSE
7,13,26-11-10,14878.25,TRUE
7,13,03-12-10,14045.08,FALSE
7,13,10-12-10,14237.69,FALSE
7,13,17-12-10,15455.61,FALSE
7,13,24-12-10,16976.68,FALSE
7,13,31-12-10,15787.57,TRUE
7,13,07-01-11,17995.95,FALSE
7,13,14-01-11,14964.87,FALSE
7,13,21-01-11,14250.77,FALSE
7,13,28-01-11,12937.46,FALSE
7,13,04-02-11,14631.99,FALSE
7,13,11-02-11,12701.62,TRUE
7,13,18-02-11,14210.77,FALSE
7,13,25-02-11,14400.01,FALSE
7,13,04-03-11,15393.72,FALSE
7,13,11-03-11,14632.07,FALSE
7,13,18-03-11,15495.28,FALSE
7,13,25-03-11,15887.35,FALSE
7,13,01-04-11,14244.59,FALSE
7,13,08-04-11,14640.71,FALSE
7,13,15-04-11,11522.54,FALSE
7,13,22-04-11,12632.51,FALSE
7,13,29-04-11,11794.73,FALSE
7,13,06-05-11,12174.73,FALSE
7,13,13-05-11,11590.9,FALSE
7,13,20-05-11,11380.7,FALSE
7,13,27-05-11,12622.99,FALSE
7,13,03-06-11,13275.12,FALSE
7,13,10-06-11,13956.74,FALSE
7,13,17-06-11,14111.06,FALSE
7,13,24-06-11,15830.02,FALSE
7,13,01-07-11,16711.57,FALSE
7,13,08-07-11,19023.45,FALSE
7,13,15-07-11,18286,FALSE
7,13,22-07-11,17803.22,FALSE
7,13,29-07-11,18414.78,FALSE
7,13,05-08-11,18971.59,FALSE
7,13,12-08-11,16570.95,FALSE
7,13,19-08-11,18138.87,FALSE
7,13,26-08-11,17075.86,FALSE
7,13,02-09-11,16643.25,FALSE
7,13,09-09-11,16352.53,TRUE
7,13,16-09-11,15072.29,FALSE
7,13,23-09-11,13496.79,FALSE
7,13,30-09-11,13714.97,FALSE
7,13,07-10-11,15420.6,FALSE
7,13,14-10-11,13806.97,FALSE
7,13,21-10-11,13832.02,FALSE
7,13,28-10-11,13154.82,FALSE
7,13,04-11-11,15068.27,FALSE
7,13,11-11-11,14372.67,FALSE
7,13,18-11-11,14510.29,FALSE
7,13,25-11-11,15020.09,TRUE
7,13,02-12-11,15325.73,FALSE
7,13,09-12-11,14804.43,FALSE
7,13,16-12-11,15796.63,FALSE
7,13,23-12-11,17661.3,FALSE
7,13,30-12-11,16929.04,TRUE
7,14,05-02-10,9403.39,FALSE
7,14,12-02-10,9594.85,TRUE
7,14,19-02-10,8437.41,FALSE
7,14,26-02-10,9393.11,FALSE
7,14,05-03-10,8816.85,FALSE
7,14,12-03-10,8680.21,FALSE
7,14,19-03-10,10765.35,FALSE
7,14,26-03-10,8540.45,FALSE
7,14,02-04-10,9105.44,FALSE
7,14,09-04-10,9248.84,FALSE
7,14,16-04-10,6533.02,FALSE
7,14,23-04-10,5746.32,FALSE
7,14,30-04-10,6133.92,FALSE
7,14,07-05-10,7832.84,FALSE
7,14,14-05-10,6322.54,FALSE
7,14,21-05-10,6387.82,FALSE
7,14,28-05-10,6205.69,FALSE
7,14,04-06-10,8127.88,FALSE
7,14,11-06-10,8519.23,FALSE
7,14,18-06-10,8947.06,FALSE
7,14,25-06-10,8755.53,FALSE
7,14,02-07-10,9920.43,FALSE
7,14,09-07-10,13422.79,FALSE
7,14,16-07-10,10767.81,FALSE
7,14,23-07-10,10419.85,FALSE
7,14,30-07-10,11238.87,FALSE
7,14,06-08-10,14065.53,FALSE
7,14,13-08-10,11150.25,FALSE
7,14,20-08-10,11322.82,FALSE
7,14,27-08-10,10183.55,FALSE
7,14,03-09-10,10010.61,FALSE
7,14,10-09-10,11279.74,TRUE
7,14,17-09-10,7495.85,FALSE
7,14,24-09-10,8279.43,FALSE
7,14,01-10-10,9019.33,FALSE
7,14,08-10-10,10438.82,FALSE
7,14,15-10-10,8338.96,FALSE
7,14,22-10-10,7993.1,FALSE
7,14,29-10-10,8629.19,FALSE
7,14,05-11-10,9107.04,FALSE
7,14,12-11-10,11371.14,FALSE
7,14,19-11-10,11337.17,FALSE
7,14,26-11-10,19579.18,TRUE
7,14,03-12-10,10003.14,FALSE
7,14,10-12-10,12525.34,FALSE
7,14,17-12-10,14562.13,FALSE
7,14,24-12-10,24719,FALSE
7,14,31-12-10,14640.79,TRUE
7,14,07-01-11,11891.5,FALSE
7,14,14-01-11,10516.26,FALSE
7,14,21-01-11,9347.05,FALSE
7,14,28-01-11,8394.64,FALSE
7,14,04-02-11,8252.26,FALSE
7,14,11-02-11,9203.86,TRUE
7,14,18-02-11,9265.06,FALSE
7,14,25-02-11,11243.94,FALSE
7,14,04-03-11,10032.07,FALSE
7,14,11-03-11,9112.94,FALSE
7,14,18-03-11,9775.44,FALSE
7,14,25-03-11,8353.38,FALSE
7,14,01-04-11,8519.32,FALSE
7,14,08-04-11,7301.56,FALSE
7,14,15-04-11,6597.42,FALSE
7,14,22-04-11,6691.03,FALSE
7,14,29-04-11,6780.04,FALSE
7,14,06-05-11,6362.36,FALSE
7,14,13-05-11,5544.88,FALSE
7,14,20-05-11,5914.99,FALSE
7,14,27-05-11,5816.49,FALSE
7,14,03-06-11,8173.23,FALSE
7,14,10-06-11,9579.89,FALSE
7,14,17-06-11,9313.01,FALSE
7,14,24-06-11,9333.85,FALSE
7,14,01-07-11,10292.44,FALSE
7,14,08-07-11,13243.38,FALSE
7,14,15-07-11,10318.63,FALSE
7,14,22-07-11,10112.01,FALSE
7,14,29-07-11,9447.72,FALSE
7,14,05-08-11,11808.97,FALSE
7,14,12-08-11,10862.48,FALSE
7,14,19-08-11,10934.84,FALSE
7,14,26-08-11,10349.46,FALSE
7,14,02-09-11,8561.55,FALSE
7,14,09-09-11,11472.26,TRUE
7,14,16-09-11,9279.06,FALSE
7,14,23-09-11,9660.5,FALSE
7,14,30-09-11,8616.76,FALSE
7,14,07-10-11,11181.07,FALSE
7,14,14-10-11,9009.02,FALSE
7,14,21-10-11,10066.13,FALSE
7,14,28-10-11,9585.79,FALSE
7,14,04-11-11,11047.75,FALSE
7,14,11-11-11,11861.54,FALSE
7,14,18-11-11,13026.58,FALSE
7,14,25-11-11,27010.25,TRUE
7,14,02-12-11,11517.24,FALSE
7,14,09-12-11,12528.73,FALSE
7,14,16-12-11,15092.57,FALSE
7,14,23-12-11,24681.07,FALSE
7,14,30-12-11,16670.44,TRUE
7,16,05-02-10,2774.48,FALSE
7,16,12-02-10,4071.71,TRUE
7,16,19-02-10,3733.69,FALSE
7,16,26-02-10,5187.64,FALSE
7,16,05-03-10,5025.01,FALSE
7,16,12-03-10,4289.15,FALSE
7,16,19-03-10,6679.62,FALSE
7,16,26-03-10,5238.4,FALSE
7,16,02-04-10,7797.52,FALSE
7,16,09-04-10,6077.25,FALSE
7,16,16-04-10,10256.3,FALSE
7,16,23-04-10,13762.2,FALSE
7,16,30-04-10,8861.88,FALSE
7,16,07-05-10,15573.52,FALSE
7,16,14-05-10,16746.64,FALSE
7,16,21-05-10,25067.33,FALSE
7,16,28-05-10,34078.04,FALSE
7,16,04-06-10,48845.76,FALSE
7,16,11-06-10,40251.65,FALSE
7,16,18-06-10,28574.03,FALSE
7,16,25-06-10,36284.62,FALSE
7,16,02-07-10,35944.02,FALSE
7,16,09-07-10,28042.79,FALSE
7,16,16-07-10,23557.73,FALSE
7,16,23-07-10,21214.74,FALSE
7,16,30-07-10,18774.85,FALSE
7,16,06-08-10,13989.17,FALSE
7,16,13-08-10,12200.58,FALSE
7,16,20-08-10,11184.71,FALSE
7,16,27-08-10,12446.24,FALSE
7,16,03-09-10,10355.31,FALSE
7,16,10-09-10,9542.31,TRUE
7,16,17-09-10,6765.47,FALSE
7,16,24-09-10,5267.14,FALSE
7,16,01-10-10,5772.19,FALSE
7,16,08-10-10,4730.94,FALSE
7,16,15-10-10,4587.25,FALSE
7,16,22-10-10,3828.72,FALSE
7,16,29-10-10,7469.28,FALSE
7,16,05-11-10,5757.64,FALSE
7,16,12-11-10,5971.17,FALSE
7,16,19-11-10,7175.62,FALSE
7,16,26-11-10,7259.86,TRUE
7,16,03-12-10,3835.58,FALSE
7,16,10-12-10,3124.84,FALSE
7,16,17-12-10,4635.07,FALSE
7,16,24-12-10,6795.35,FALSE
7,16,31-12-10,5342.29,TRUE
7,16,07-01-11,5364,FALSE
7,16,14-01-11,3359.66,FALSE
7,16,21-01-11,5552.56,FALSE
7,16,28-01-11,6857.36,FALSE
7,16,04-02-11,3746.53,FALSE
7,16,11-02-11,4775.61,TRUE
7,16,18-02-11,5811.22,FALSE
7,16,25-02-11,4800.98,FALSE
7,16,04-03-11,5034.17,FALSE
7,16,11-03-11,5157.59,FALSE
7,16,18-03-11,5514.33,FALSE
7,16,25-03-11,5465.66,FALSE
7,16,01-04-11,6060.36,FALSE
7,16,08-04-11,7468.7,FALSE
7,16,15-04-11,8234.02,FALSE
7,16,22-04-11,7879.79,FALSE
7,16,29-04-11,7870.3,FALSE
7,16,06-05-11,10898.53,FALSE
7,16,13-05-11,21060.59,FALSE
7,16,20-05-11,19966.55,FALSE
7,16,27-05-11,22571.72,FALSE
7,16,03-06-11,43043.45,FALSE
7,16,10-06-11,48366.63,FALSE
7,16,17-06-11,44521.9,FALSE
7,16,24-06-11,37718.07,FALSE
7,16,01-07-11,42076.58,FALSE
7,16,08-07-11,35750.21,FALSE
7,16,15-07-11,25821.71,FALSE
7,16,22-07-11,25295.6,FALSE
7,16,29-07-11,20772.28,FALSE
7,16,05-08-11,15964.91,FALSE
7,16,12-08-11,14472.29,FALSE
7,16,19-08-11,15435.34,FALSE
7,16,26-08-11,11835.84,FALSE
7,16,02-09-11,12083.23,FALSE
7,16,09-09-11,8936.98,TRUE
7,16,16-09-11,8118.21,FALSE
7,16,23-09-11,6627.12,FALSE
7,16,30-09-11,6141.18,FALSE
7,16,07-10-11,5418.83,FALSE
7,16,14-10-11,5822.19,FALSE
7,16,21-10-11,6090.31,FALSE
7,16,28-10-11,7108.51,FALSE
7,16,04-11-11,7304.97,FALSE
7,16,11-11-11,6524.11,FALSE
7,16,18-11-11,6168.77,FALSE
7,16,25-11-11,5742.79,TRUE
7,16,02-12-11,5384.04,FALSE
7,16,09-12-11,4923.45,FALSE
7,16,16-12-11,3552.62,FALSE
7,16,23-12-11,4398.67,FALSE
7,16,30-12-11,3444.94,TRUE
7,17,05-02-10,6838.94,FALSE
7,17,12-02-10,5701.65,TRUE
7,17,19-02-10,5331.84,FALSE
7,17,26-02-10,7066.76,FALSE
7,17,05-03-10,6488.93,FALSE
7,17,12-03-10,6502.1,FALSE
7,17,19-03-10,6019.53,FALSE
7,17,26-03-10,6229.95,FALSE
7,17,02-04-10,6486.25,FALSE
7,17,09-04-10,5514.55,FALSE
7,17,16-04-10,5312.94,FALSE
7,17,23-04-10,6213.27,FALSE
7,17,30-04-10,6268.73,FALSE
7,17,07-05-10,6491.43,FALSE
7,17,14-05-10,5561.62,FALSE
7,17,21-05-10,5294.2,FALSE
7,17,28-05-10,5840.07,FALSE
7,17,04-06-10,4506.56,FALSE
7,17,11-06-10,6504.54,FALSE
7,17,18-06-10,5630.39,FALSE
7,17,25-06-10,5123.1,FALSE
7,17,02-07-10,3793.49,FALSE
7,17,09-07-10,4812.58,FALSE
7,17,16-07-10,4428.72,FALSE
7,17,23-07-10,5153.43,FALSE
7,17,30-07-10,4569.18,FALSE
7,17,06-08-10,6075.67,FALSE
7,17,13-08-10,5539.56,FALSE
7,17,20-08-10,5671.16,FALSE
7,17,27-08-10,5330.16,FALSE
7,17,03-09-10,5815.93,FALSE
7,17,10-09-10,5559.56,TRUE
7,17,17-09-10,5453.83,FALSE
7,17,24-09-10,5886.07,FALSE
7,17,01-10-10,5094.99,FALSE
7,17,08-10-10,6229.6,FALSE
7,17,15-10-10,6158.72,FALSE
7,17,22-10-10,5788.45,FALSE
7,17,29-10-10,5984.07,FALSE
7,17,05-11-10,7100.75,FALSE
7,17,12-11-10,6436.28,FALSE
7,17,19-11-10,6306.26,FALSE
7,17,26-11-10,8418.49,TRUE
7,17,03-12-10,6298.8,FALSE
7,17,10-12-10,7533.04,FALSE
7,17,17-12-10,8222.85,FALSE
7,17,24-12-10,12046.1,FALSE
7,17,31-12-10,6218.65,TRUE
7,17,07-01-11,6024.78,FALSE
7,17,14-01-11,5153.02,FALSE
7,17,21-01-11,4417.07,FALSE
7,17,28-01-11,4594.86,FALSE
7,17,04-02-11,4111.65,FALSE
7,17,11-02-11,4105.16,TRUE
7,17,18-02-11,4775.52,FALSE
7,17,25-02-11,4979.68,FALSE
7,17,04-03-11,5299.99,FALSE
7,17,11-03-11,5046.67,FALSE
7,17,18-03-11,4150.77,FALSE
7,17,25-03-11,4586.67,FALSE
7,17,01-04-11,3641.65,FALSE
7,17,08-04-11,3450.1,FALSE
7,17,15-04-11,3659.98,FALSE
7,17,22-04-11,3587.95,FALSE
7,17,29-04-11,3522.11,FALSE
7,17,06-05-11,4736.11,FALSE
7,17,13-05-11,3702.91,FALSE
7,17,20-05-11,4315.63,FALSE
7,17,27-05-11,4368.7,FALSE
7,17,03-06-11,4444.88,FALSE
7,17,10-06-11,4256.76,FALSE
7,17,17-06-11,3885.9,FALSE
7,17,24-06-11,4496.26,FALSE
7,17,01-07-11,5228.33,FALSE
7,17,08-07-11,5399.98,FALSE
7,17,15-07-11,5214.47,FALSE
7,17,22-07-11,5447.59,FALSE
7,17,29-07-11,5811.22,FALSE
7,17,05-08-11,5583.08,FALSE
7,17,12-08-11,4681.95,FALSE
7,17,19-08-11,5545.76,FALSE
7,17,26-08-11,5149.85,FALSE
7,17,02-09-11,4815.26,FALSE
7,17,09-09-11,6963.35,TRUE
7,17,16-09-11,6853.03,FALSE
7,17,23-09-11,5891.63,FALSE
7,17,30-09-11,5977.03,FALSE
7,17,07-10-11,6874.43,FALSE
7,17,14-10-11,6454.48,FALSE
7,17,21-10-11,4806.37,FALSE
7,17,28-10-11,6184.07,FALSE
7,17,04-11-11,7316.26,FALSE
7,17,11-11-11,7154.52,FALSE
7,17,18-11-11,8397.1,FALSE
7,17,25-11-11,10148.86,TRUE
7,17,02-12-11,8404.99,FALSE
7,17,09-12-11,8986.43,FALSE
7,17,16-12-11,8362.65,FALSE
7,17,23-12-11,12421.2,FALSE
7,17,30-12-11,7104.96,TRUE
7,18,05-02-10,1062,FALSE
7,18,12-02-10,3240,TRUE
7,18,19-02-10,2228.39,FALSE
7,18,26-02-10,628.57,FALSE
7,18,05-03-10,239.41,FALSE
7,18,12-03-10,202.92,FALSE
7,18,19-03-10,306.18,FALSE
7,18,26-03-10,830.76,FALSE
7,18,02-04-10,3101.38,FALSE
7,18,09-04-10,1836.26,FALSE
7,18,16-04-10,102.74,FALSE
7,18,20-08-10,25,FALSE
7,18,27-08-10,20,FALSE
7,18,03-09-10,76,FALSE
7,18,10-09-10,282.91,TRUE
7,18,17-09-10,430.46,FALSE
7,18,24-09-10,1302.8,FALSE
7,18,01-10-10,1414.37,FALSE
7,18,08-10-10,1934.16,FALSE
7,18,15-10-10,2907.16,FALSE
7,18,22-10-10,3899.78,FALSE
7,18,29-10-10,8482.48,FALSE
7,18,05-11-10,8418.51,FALSE
7,18,12-11-10,8458.01,FALSE
7,18,19-11-10,8296.45,FALSE
7,18,26-11-10,12021.94,TRUE
7,18,03-12-10,26177.86,FALSE
7,18,10-12-10,25471.97,FALSE
7,18,17-12-10,22453.27,FALSE
7,18,24-12-10,21876.24,FALSE
7,18,31-12-10,7462.5,TRUE
7,18,07-01-11,3764.78,FALSE
7,18,14-01-11,617.16,FALSE
7,18,21-01-11,410.23,FALSE
7,18,28-01-11,728.39,FALSE
7,18,04-02-11,579.62,FALSE
7,18,11-02-11,1920.92,TRUE
7,18,18-02-11,3151.69,FALSE
7,18,25-02-11,264.1,FALSE
7,18,04-03-11,-7,FALSE
7,18,11-03-11,1,FALSE
7,18,18-03-11,-14.06,FALSE
7,18,25-03-11,206.77,FALSE
7,18,01-04-11,296.07,FALSE
7,18,08-04-11,331.9,FALSE
7,18,15-04-11,499.35,FALSE
7,18,22-04-11,1229.48,FALSE
7,18,29-04-11,410.72,FALSE
7,18,06-05-11,52.44,FALSE
7,18,13-05-11,1.2,FALSE
7,18,10-06-11,0.1,FALSE
7,18,09-09-11,93.03,TRUE
7,18,16-09-11,840.15,FALSE
7,18,23-09-11,1488.96,FALSE
7,18,30-09-11,1992.06,FALSE
7,18,07-10-11,2624.06,FALSE
7,18,14-10-11,3191.59,FALSE
7,18,21-10-11,3929.78,FALSE
7,18,28-10-11,9553.35,FALSE
7,18,04-11-11,9740.75,FALSE
7,18,11-11-11,5883.04,FALSE
7,18,18-11-11,8958.73,FALSE
7,18,25-11-11,16531.72,TRUE
7,18,02-12-11,22495,FALSE
7,18,09-12-11,27133.07,FALSE
7,18,16-12-11,21007.21,FALSE
7,18,23-12-11,23231.58,FALSE
7,18,30-12-11,10865.57,TRUE
7,19,05-02-10,1638.1,FALSE
7,19,12-02-10,1464.15,TRUE
7,19,19-02-10,1552.59,FALSE
7,19,26-02-10,1467.39,FALSE
7,19,05-03-10,1721.82,FALSE
7,19,12-03-10,1347.8,FALSE
7,19,19-03-10,2165.34,FALSE
7,19,26-03-10,3090.17,FALSE
7,19,02-04-10,3058.08,FALSE
7,19,09-04-10,2622.32,FALSE
7,19,16-04-10,1463.27,FALSE
7,19,23-04-10,595.93,FALSE
7,19,30-04-10,248.5,FALSE
7,19,07-05-10,72.87,FALSE
7,19,14-05-10,51.04,FALSE
7,19,21-05-10,44.03,FALSE
7,19,28-05-10,60.01,FALSE
7,19,04-06-10,1.27,FALSE
7,19,11-06-10,12,FALSE
7,19,18-06-10,7.02,FALSE
7,19,25-06-10,2,FALSE
7,19,02-07-10,1,FALSE
7,19,03-09-10,9,FALSE
7,19,10-09-10,9,TRUE
7,19,17-09-10,9,FALSE
7,19,24-09-10,18,FALSE
7,19,01-10-10,18,FALSE
7,19,15-10-10,29,FALSE
7,19,22-10-10,21,FALSE
7,19,29-10-10,36,FALSE
7,19,05-11-10,118,FALSE
7,19,12-11-10,68,FALSE
7,19,19-11-10,76,FALSE
7,19,26-11-10,38,TRUE
7,19,03-12-10,27,FALSE
7,19,10-12-10,9,FALSE
7,19,17-12-10,208,FALSE
7,19,24-12-10,211,FALSE
7,19,31-12-10,90,TRUE
7,19,14-01-11,38,FALSE
7,19,21-01-11,40,FALSE
7,19,28-01-11,17,FALSE
7,19,04-02-11,88,FALSE
7,19,11-02-11,60,TRUE
7,19,18-02-11,53,FALSE
7,19,04-03-11,43,FALSE
7,19,11-03-11,188,FALSE
7,19,18-03-11,71,FALSE
7,19,01-04-11,78,FALSE
7,19,06-05-11,-10.97,FALSE
7,19,13-05-11,10.97,FALSE
7,19,02-12-11,-6.94,FALSE
7,20,05-02-10,2520.08,FALSE
7,20,12-02-10,2744.77,TRUE
7,20,19-02-10,2490.94,FALSE
7,20,26-02-10,2714.08,FALSE
7,20,05-03-10,2593.49,FALSE
7,20,12-03-10,2560.5,FALSE
7,20,19-03-10,2340.46,FALSE
7,20,26-03-10,2085.76,FALSE
